filename	title	artist	place	date	caption	description	permalink	image_url
2009615576.jpg	Koto o hiku kanjo	Kitao, Shigemasa, 1739-1820, artist	Japan		Print shows a woman playing a koto.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: Hosoban Benizurie. - Forms part of: Japanese prints and drawings (Library of Congress). - Beauty--Japan--1760-1780 - Women--Japan--1760-1780 - Musicians--Japan--1760-1780 - Kotos (Japanese zither)--Japan--1760-1780 Ukiyo-e--Japanese--1760-1780. Woodcuts--Japanese--Color--1760-1780. Ukiyo-e--Japanese--1760-1780 Woodcuts--Japanese--Color--1760-1780 1 print : woodcut, color ; 29.7 x 13.9 cm.	https://www.loc.gov/item/2009615576/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00608r.jpg
2009615577.jpg	Yatsushi koshikibu no naishi	Kitao, Shigemasa, 1739-1820, artist	Japan		Print shows the poet Izumi Shikibu and a young man, possibly Tachibana no Michisada, Prince Tametaka, or Prince Atsumichi, or possibly Shikibu and her daughter Koshikibu no Naishi.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Chuban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Izumi Shikibu,--974? - Poets--Japan--1760-1780 - Relations between the sexes--Japan--1760-1780 Ukiyo-e--Japanese--1760-1780. Woodcuts--Japanese--Color--1760-1780. Ukiyo-e--Japanese--1760-1780 Woodcuts--Japanese--Color--1760-1780 1 print : woodcut, color ; 25.7 x 18.5 cm.	https://www.loc.gov/item/2009615577/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00609r.jpg
2009615578.jpg	Jūdanme	Katsukawa, Shunʾei, 1762-1819, artist	Japan		Print shows Amakawaya Gihei, with writing materials, and his father-in-law, who is seeking a letter of divorce from Gihei so he can marry off his daughter to another man, or it may show Yuranosuke returning the letter to Gihei, rewarding him for his loyalty; also shows a young man and a woman in the background.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Kanadehon chūshingura : The treasury of loyal retainers. - Format: vertical Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Ōishi, Yoshio,--1659-1703 - Forty-seven Rōnin - Allegiance--Japan--1800-1810 - Conversation--Japan--1800-1810 - Intergenerational relations--Japan--1800-1810 Ukiyo-e--Japanese--1800-1810. Woodcuts--Japanese--Color--1800-1810. Ukiyo-e--Japanese--1800-1810 Woodcuts--Japanese--Color--1800-1810 1 print : woodcut, color ; 37.3 x 25.5 cm.	https://www.loc.gov/item/2009615578/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00610r.jpg
2009615579.jpg	Ōshibai ukie no zu	Katsukawa, Shunʾei, 1762-1819, artist	Japan		Print shows interior view of a theater with seating in the foreground and along the sides, and the stage in the background.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: horizontal Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Theaters--Japan--1790-1820 - Interiors--Japan--1790-1820 Ukiyo-e--Japanese--1790-1820. Woodcuts--Japanese--Color--1790-1820. Ukiyo-e--Japanese--1790-1820 Woodcuts--Japanese--Color--1790-1820 1 print : woodcut, color ; 24.6 x 38.1 cm.	https://www.loc.gov/item/2009615579/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00611r.jpg
2009615580.jpg	Kengyū shokujo	Katsukawa, Shunʾei, 1762-1819, artist	Japan		Print shows a woman, Orihime, the weaver princess, standing next to a loom and a man, Kengyuu, the cow-herder, standing next to an ox, both on clouds separated by a gap, with the top of a building visible through the clouds.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: color illustrated book Sashie. - A crease down the center. - Forms part of: Japanese prints and drawings (Library of Congress). - Relations between the sexes--Japan--1790-1820 - Love--Japan--1790-1820 - Literature--Japan--1790-1820 Ukiyo-e--Japanese--1790-1820. Woodcuts--Japanese--Color--1790-1820. Ukiyo-e--Japanese--1790-1820 Woodcuts--Japanese--Color--1790-1820 1 print : woodcut, color ; 22.7 x 28.2 cm.	https://www.loc.gov/item/2009615580/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00612r.jpg
2009615581.jpg	Kanmuri ni hiōgi	Kubo, Shunman, 1757-1820, artist	Japan			- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: Kokonotsugiri-ban Nishikie Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Hats--Japan--1800-1810 - Fans (Accessories)--Japan--1800-1810 - Men--Clothing & dress--Japan--1800-1810 Ukiyo-e--Japanese--1800-1810. Woodcuts--Japanese--Color--1800-1810. Ukiyo-e--Japanese--1800-1810 Woodcuts--Japanese--Color--1800-1810 1 print : woodcut, color ; 14 x 19 cm.	https://www.loc.gov/item/2009615581/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00613r.jpg
2009615582.jpg	Katsugi no futari no onna	Kubo, Shunman, 1757-1820, artist	Japan			- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: Nishikie Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Clothing & dress--Japan--1800-1810 - Veils--Japan--1800-1810 Ukiyo-e--Japanese--1800-1810. Woodcuts--Japanese--Color--1800-1810. Ukiyo-e--Japanese--1800-1810 Woodcuts--Japanese--Color--1800-1810 1 print : woodcut, color ; 12.7 x 20.9 cm.	https://www.loc.gov/item/2009615582/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00614r.jpg
2009615143.jpg	Shichidaime ichikawa danjūrō no shimizu no kanja yoshitaka	Utagawa, Kuniyasu, 1794-1832, artist		1810	Print shows Ichikawa Danjūrō VII, full-length portrait, facing slightly left, sitting on a sofa, in the role of a warrior, wild-eyed and clutching a bamboo staff.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Ichikawa, Danjūrō,--1791-1859 - Actors--Japanese--1810-1820 - Warriors--Japanese--1810-1820 Ukiyo-e--Japanese--1810-1820. Woodcuts--Japanese--Color--1810-1820. Ukiyo-e--Japanese--1810-1820 Woodcuts--Japanese--Color--1810-1820 1 print : woodcut, color ; 35.7 x 24.3 cm.	https://www.loc.gov/item/2009615143/	https://tile.loc.gov/storage-services/service/pnp/jpd/00000/00062r.jpg
2009615583.jpg	Kameido umeyashiki	Katsukawa, Shunsen, 1762-approximately 1830, artist	Japan		Print shows two men and two women and a child inside the walls of a country villa.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: horizontal Oban Nishikie. - Later impression of a Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Country life--Japan--1810-1820 - Families--Japan--1810-1820 - Estates--Japan--1810-1820 Ukiyo-e--Japanese--1810-1820. Woodcuts--Japanese--Color--1810-1820. Ukiyo-e--Japanese--1810-1820 Woodcuts--Japanese--Color--1810-1820 1 print : woodcut, color ; 24.7 x 37.8 cm.	https://www.loc.gov/item/2009615583/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00615r.jpg
2009615584.jpg	Hotaru gari	Katsukawa, Shunsen, 1762-approximately 1830, artist	Japan		Print shows three women and two boys next to a small shrine along the shore, one of the women and one of boys have nets with which they are trying to catch fireflies; there is a small bridge leading to a small island in a lake in the background.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: horizontal Oban Nishikie. - Later Impression of a Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Social life--Japan--1810-1820 - Children--Social life--Japan--1810-1820 - Play (Recreation)--Japan--1810-1820 - Fireflies--1810-1820 Ukiyo-e--Japanese--1810-1820. Woodcuts--Japanese--Color--1810-1820. Ukiyo-e--Japanese--1810-1820 Woodcuts--Japanese--Color--1810-1820 1 print : woodcut, color ; 24.5 x 37.1 cm.	https://www.loc.gov/item/2009615584/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00616r.jpg
2009615585.jpg	Mimeguri no hanami	Katsukawa, Shunsen, 1762-approximately 1830, artist	Japan		Print shows three women with a male attendant carrying a parasol, and a child walking along riverbank among cherry trees.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: horizontal Oban Nishikie. - Later impression of a Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Social life--Japan--1810-1820 - Families--Japan--1810-1820 - Servants--Japan--1810-1820 - Cherry trees--Japan--1810-1820 - Flowers--Japan--1810-1820 - Rivers--Japan--1810-1820 Ukiyo-e--Japanese--1810-1820. Woodcuts--Japanese--Color--1810-1820. Ukiyo-e--Japanese--1810-1820 Woodcuts--Japanese--Color--1810-1820 1 print : woodcut, color ; 24.5 x 37.8 cm.	https://www.loc.gov/item/2009615585/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00617r.jpg
2009615586.jpg	Yatsushi shikisanba	Katsukawa, Shunsen, 1762-approximately 1830, artist	Japan		Print shows three actors in the roles of Senzai, Okina, and Sanbasō, on stage performing in the noh play Shikisanba (or shikisamba).	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: horizontal Oban Nishikie. - Later impression of a Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Theatrical productions--Japan--1810-1820 - Actors--Japan--1810-1820 - Dance--Japan--1810-1820 Ukiyo-e--Japanese--1810-1820. Woodcuts--Japanese--Color--1810-1820. Ukiyo-e--Japanese--1810-1820 Woodcuts--Japanese--Color--1810-1820 1 print : woodcut, color ; 24.6 x 38.5 cm.	https://www.loc.gov/item/2009615586/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00618r.jpg
2009615587.jpg	Shiokumi	Katsukawa, Shunsen, 1762-approximately 1830, artist	Japan		Print shows three women with buckets suspended from shoulder poles gathering salt from the sea with the sun setting behind them.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: horizontal Oban Nishikie. - Later impression of a Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Domestic life--Japan--1810-1820 - Women--Employment--Japan--1810-1820 - Salt industry--Japan--1810-1820 - Sunrises & sunsets--1810-1820 Ukiyo-e--Japanese--1810-1820. Woodcuts--Japanese--Color--1810-1820. Ukiyo-e--Japanese--1810-1820 Woodcuts--Japanese--Color--1810-1820 1 print : woodcut, color ; 26 x 37.9 cm.	https://www.loc.gov/item/2009615587/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00619r.jpg
2009615589.jpg	Ne no hi no komatsubiki	Kubo, Shunman, 1757-1820, artist	Japan		Print shows two women, one presenting pine boughs to a man holding a fan.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: Kogata Nishikie Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Spiritual life--Japan--1800-1820 - Men--Spiritual life--Japan--1800-1820 - Rites & ceremonies--Japan--1800-1820 - Pines--Japan--1800-1820 Ukiyo-e--Japanese--1800-1820. Woodcuts--Japanese--Color--1800-1820. Ukiyo-e--Japanese--1800-1820 Woodcuts--Japanese--Color--1800-1820 1 print : woodcut, color ; 10.7 x 14.3 cm.	https://www.loc.gov/item/2009615589/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00621r.jpg
2009615590.jpg	Kisen	Kubo, Shunman, 1757-1820, artist	Japan		Print shows Kisen (possibly the poet Kisen Hōshi), full-length portrait, facing left, with right arm raised and carrying a basket under his left arm.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Yatsushi rokkasen : Modern six poets. - Format: Junikiri-ban Nishikie Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Poets--Japan--1800-1810 - Country life--Japan--1800-1810 Ukiyo-e--Japanese--1800-1810. Woodcuts--Japanese--Color--1800-1810. Ukiyo-e--Japanese--1800-1810 Woodcuts--Japanese--Color--1800-1810 1 print : woodcut, color ; 19.9 x 8.2 cm.	https://www.loc.gov/item/2009615590/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00622r.jpg
2009615591.jpg	Manzai o miru josei[fujo?] to kodomo	Kubo, Shunman, 1757-1820, artist Suzuki, Rinshō, 1732-1803.	Japan		Print shows four women and a child watching two men dancing with a fan and a drum.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: one page from illustrated Kyoka book. - Forms part of: Japanese prints and drawings (Library of Congress). - Title of the Book: Harunoiro or Yanaginoita. Reference Roger Keye's work on the Chester Beatty Collection of surimono. - Women--Social life--Japan--1790-1800 - Children--Social life--Japan--1790-1800 - Dance--Japan--1790-1800 - Theatrical productions--Japan--1790-1800 - Recreation--Japan--1790-1800 Ukiyo-e--Japanese--1790-1800. Woodcuts--Japanese--Color--1790-1800. Ukiyo-e--Japanese--1790-1800 Woodcuts--Japanese--Color--1790-1800 1 print : woodcut, color ; 25.4 x 38.4 cm.	https://www.loc.gov/item/2009615591/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00623r.jpg
2009615005.jpg	Haran rikkazu	Kitagawa, Tsukimaro, active 18th century-19th century, artist	Japan		Print shows plant in a pot.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Attributed to: Kitagawa Kikumaro. - Format: Koban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Flower arrangements--1800-1810 - Plants--Japan--1800-1810 Ukiyo-e--Japanese--Color--1800-1810. Woodcuts--Japanese--Color--1800-1810. Ukiyo-e--Japanese--Color--1800-1810 Woodcuts--Japanese--Color--1800-1810 1 print : woodcut, color ; 22.5 x 16.8 cm.	https://www.loc.gov/item/2009615005/	https://tile.loc.gov/storage-services/service/pnp/jpd/00000/00006r.jpg
2009615594.jpg	Kishibe no hagi	Katsukawa, Shunsen, 1762-approximately 1830, artist	Japan		Print shows three women and two children playing on the banks of a river or lake.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: Nishikie. - Later impression of a Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Social life--Japan--1810-1820 - Children--Social life--Japan--1810-1820 - Play (Recreation)--Japan--1810-1820 Ukiyo-e--Japanese--1810-1820. Woodcuts--Japanese--Color--1810-1820. Ukiyo-e--Japanese--1810-1820 Woodcuts--Japanese--Color--1810-1820 1 print : woodcut, color ; 15.4 x 38.5 cm.	https://www.loc.gov/item/2009615594/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00626r.jpg
2009615595.jpg	[Yatsushi chikurin no shichikenjin sono yon?]	Kubo, Shunman, 1757-1820, artist	China Japan		Print shows seven women portraying the seven sages of the bamboo grove; some with musical instruments (koto and shamisen), one with a scroll.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Inishie no shichikenjin : Ancient seven sages of the bamboo grove. - Format: horizontal Chuban Nishikie Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Social life--Japan--1800-1810 - Musicians--China--1800-1810 - Authors--China--1800-1810 - Philosophers--China--1800-1810 Satires (Visual works)--1800-1810. Ukiyo-e--Japanese--1800-1810. Woodcuts--Japanese--Color--1800-1810. Satires (Visual works)--1800-1810 Ukiyo-e--Japanese--1800-1810 Woodcuts--Japanese--Color--1800-1810 1 print : woodcut, color ; 21.2 x 28.1 cm.	https://www.loc.gov/item/2009615595/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00627r.jpg
2009615596.jpg	Daikagura	Kitagawa, Utamaro, 1753?-1806, artist	Japan		Print shows actors in lion costume dancing in front of women and children gathered at a window, and children and adults outside the building.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: one page from the illustrated Kyoka book, Waka Ebisu. - Forms part of: Japanese prints and drawings (Library of Congress). - Dance--Japan--1780-1790 - Lions--Japan--1780-1790 - Costumes--Japan--1780-1790 - Entertainment--Japan--1780-1790 Ukiyo-e--Japanese--1780-1790. Woodcuts--Japanese--Color--1780-1790. Ukiyo-e--Japanese--1780-1790 Woodcuts--Japanese--Color--1780-1790 1 print : woodcut, color ; 20.1 x 35.7 cm.	https://www.loc.gov/item/2009615596/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00628r.jpg
2009615597.jpg	Chikurin no kabe no mae no shichikenjin	Kubo, Shunman, 1757-1820, artist	China Japan		Print shows seven women portraying the seven sages of the bamboo grove, sitting together with musical instruments (shamisen, koto, and recorder), tobacco pipes, and a scroll.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Inishie no shichikenjin : Ancient seven sages of the bamboo grove. - Format: horizontal Chuban Nishikie Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Social life--Japan--1800-1810 - Philosophers--China--1800-1810 - Musicians--China--1800-1810 - Authors--China--1800-1810 - Kotos (Japanese zither)--Japan--1800-1810 - Shamisens--Japan--1800-1810 Satires (Visual works)--Japanese--1800-1810. Ukiyo-e--Japanese--1800-1810. Woodcuts--Japanese--Color--1800-1810. Ukiyo-e--Japanese--1800-1810 Satires (Visual works)--Japanese--1800-1810 Woodcuts--Japanese--Color--1800-1810 1 print : woodcut, color ; 20.2 x 27.3 cm.	https://www.loc.gov/item/2009615597/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00629r.jpg
2009615598.jpg	Kuruwa no hana shin modorikago	Katsukawa, Shunsen, 1762-approximately 1830, artist	Japan		Print shows two men standing next to a flower cart.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Yoshiwara niwaka : Blossoms of the Yoshiwara. - Format: vertical Aiban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Beauty--Japan--1800-1810 - Flowers--Japan--1800-1810 - Men--Social life--Japan--1800-1810 Ukiyo-e--Japanese--1800-1810. Woodcuts--Japanese--Color--1800-1810. Ukiyo-e--Japanese--1800-1810 Woodcuts--Japanese--Color--1800-1810 1 print : woodcut, color ; 34.5 x 22.8 cm.	https://www.loc.gov/item/2009615598/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00630r.jpg
2009615599.jpg	Omatsuri shōzoku no shichifukujin	Katsukawa, Shunsen, 1762-approximately 1830, artist	Japan		Print shows the seven lucky gods of Japan with large festive display with pine boughs from which a large fish is hanging.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: Nishikie. - Later impression of a Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Gods--Japanese--1810-1820 - Dance--Japan--1810-1820 Ukiyo-e--Japanese--1810-1820. Woodcuts--Japanese--Color--1810-1820. Ukiyo-e--Japanese--1810-1820 Woodcuts--Japanese--Color--1810-1820 1 print : woodcut, color ; 18.7 x 36.5 cm.	https://www.loc.gov/item/2009615599/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00631r.jpg
2009615600.jpg	Minazuki	Katsushika, Hokusai, 1760-1849, artist	Japan		Print shows four men taking a break from washing the shrine.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Yoshiwara niwaka : Blossoms of the yoshiwara. - Format: vertical Koban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Beauty--Japan--1790-1800 - Men--Social life--Japan--1790-1800 - Men--Employment--Japan--1790-1800 - Cleaning--Japan--1790-1800 - Rest periods--Japan--1790-1800 Ukiyo-e--Japanese--1790-1800. Woodcuts--Japanese--Color--1790-1800. Ukiyo-e--Japanese--1790-1800 Woodcuts--Japanese--Color--1790-1800 1 print : woodcut, color ; 22 x 15.4 cm.	https://www.loc.gov/item/2009615600/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00632r.jpg
2009615601.jpg	[Mikazuki ni ume(?)]	Kubo, Shunman, 1757-1820, artist	Japan		Print shows plum blossoms on tree branches with the moon in the background.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: Kokonotsugiri-ban Nishikie Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Plum trees--Japan--1790-1800 - Flowers--Japan--1790-1800 Ukiyo-e--Japanese--1790-1800. Woodcuts--Japanese--Color--1790-1800. Ukiyo-e--Japanese--1790-1800 Woodcuts--Japanese--Color--1790-1800 1 print : woodcut, color ; 12.4 x 16.5 cm.	https://www.loc.gov/item/2009615601/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00633r.jpg
2009615056.jpg	Gojū kogō no tsubone gojūni tomoegozen		Japan		Print shows (top half) Kogō no Tsubone, the emperor's mistress, lying on the floor, playing a biwa while a man on horseback, Nakakuni, a messenger for the emperor, in the background is watching through the open doorway; (bottom half) shows Tomoe Gozen, a female samurai, and another warrior, possibly Yoshinaka, on horseback.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Dainihon shiryaku zue : Scenes from the history of Japan. - Format: Oban Nishikie (Two Chuban Images). - Attributed to: Adashi Ginkō. - Forms part of: Japanese prints and drawings (Library of Congress). - Women--Music--Japan--1880-1890 - Women--Military service--Japan--1880-1890 - Samurai--Japan--1880-1890 - Relations between the sexes--Japan--1880-1890 Woodcuts--Japanese--Color--1880-1890. Woodcuts--Japanese--Color--1880-1890 1 print : woodcut, color ; 35.9 x 24.2 cm.	https://www.loc.gov/item/2009615056/	https://tile.loc.gov/storage-services/service/pnp/jpd/00000/00064r.jpg
2009615603.jpg	Nihonbashi yori fuji o miru zu	Utagawa, Kuninao, 1793-1854, artist	Fuji Japan Mount Nihonbashi River		Print shows pedestrians on a high-arched bridge over the Nihonbashi River with a view of Mount Fuji in the background.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: horizontal Chuban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Bridges--Japan--1810-1830 - Rivers--Japan--1810-1830 - City & town life--1810-1830 - Nihonbashi River (Japan) - Fuji, Mount (Japan) Ukiyo-e--Japanese--1810-1830. Woodcuts--Japanese--Color--1810-1830. Ukiyo-e--Japanese--1810-1830 Woodcuts--Japanese--Color--1810-1830 1 print : woodcut, color ; 18.2 x 26.2 cm.	https://www.loc.gov/item/2009615603/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00635r.jpg
2009615604.jpg	Shiohigari	Utagawa, Kunitora, -1868, artist	Japan		Print shows a large group of people gathering seashells in a tidal pool.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: horizontal Oban Nishikie. - Later impression of a Surimono. - Forms part of: Japanese prints and drawings (Library of Congress). - Shells (Anatomy)--1810-1820 - Foraging--Japan--1810-1820 - Country life--Japan--1810-1820 Ukiyo-e--Japanese--1810-1820. Woodcuts--Japanese--Color--1810-1820. Ukiyo-e--Japanese--1810-1820 Woodcuts--Japanese--Color--1810-1820 1 print : woodcut, color ; 25.3 x 37.7 cm.	https://www.loc.gov/item/2009615604/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00636r.jpg
2009615605.jpg	Edochō echizenya uchi morokoshi	Utagawa, Kuninaga, -1829, artist	Japan		Print shows the courtesan Morokoshi, full-length portrait, standing, facing left, wearing numerous hairpins, with a young female attendant also wearing an elaborate hair dressing.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Courtesans--Japan--1800-1810 - Women--Clothing & dress--Japan--1800-1810 - Hair ornaments--1800-1810 - Beauty--Japan--1800-1810 - Apprentices--Japan--1800-1810 Ukiyo-e--Japanese--1800-1810. Woodcuts--Japanese--Color--1800-1810. Ukiyo-e--Japanese--1800-1810 Woodcuts--Japanese--Color--1800-1810 1 print : woodcut, color ; 38.8 x 26.3 cm.	https://www.loc.gov/item/2009615605/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00637r.jpg
2009615606.jpg	Fukagawa hachimangū keidai	Utagawa, Kuniteru, 1830?-1874, artist	Japan		Print shows a torii and many people on the grounds of the Tomioka Hachiman shrine.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Edo meisho no uchi : Famous views of Edo. - Format: horizontal Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Tomioka Hachimangū (Tokyo, Japan)--1850-1860 - Torii--Japan--1850-1860 - Shrines--Japan--1850-1860 - Japanese--Spiritual life--1850-1860 Ukiyo-e--Japanese--1850-1860. Woodcuts--Japanese--Color--1850-1860. Ukiyo-e--Japanese--1850-1860 Woodcuts--Japanese--Color--1850-1860 1 print : woodcut, color ; 24.9 x 36.8 cm.	https://www.loc.gov/item/2009615606/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00638r.jpg
2009615607.jpg	Tsuruya uchi kashiku	Utagawa, Kuniyasu, 1794-1832, artist	Japan		Print shows the courtesan Kashiku, full-length portrait, standing in front of a tree in blossom, facing slightly right, with young female attendant, both wearing numerous hairpins.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - From the series: Seirō bijin awase : Beauties of the green house. - Format: vertical Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Beauty--Japan--1810-1820 - Courtesans--Japan--1810-1820 - Women--Clothing & dress--Japan--1810-1820 - Apprentices--Japan--1810-1820 - Hair ornaments--1810-1820 Ukiyo-e--Japanese--1810-1820. Woodcuts--Japanese--Color--1810-1820. Ukiyo-e--Japanese--1810-1820 Woodcuts--Japanese--Color--1810-1820 1 print : woodcut, color ; 38.8 x 26.1 cm.	https://www.loc.gov/item/2009615607/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00639r.jpg
2009615608.jpg	Iwai shijyaku no kiku no mae	Utagawa, Kuniyasu, 1794-1832, artist	Japan		Print shows Iwai Shijaku, full-length portrait, standing, facing left.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie. - Forms part of: Japanese prints and drawings (Library of Congress). - Actors--Japan--1810-1830 - Clothing & dress--Japan--1810-1830 Ukiyo-e--Japanese--1810-1830. Woodcuts--Japanese--Color--1810-1830. Ukiyo-e--Japanese--1810-1830 Woodcuts--Japanese--Color--1810-1830 1 print : woodcut, color ; 38.4 x 25.1 cm.	https://www.loc.gov/item/2009615608/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00640r.jpg
2009615609.jpg	Raikō shitennō to tsuchigumo	Utagawa, Kuninaga, -1829, artist	Japan		Print shows an interior view of room with Minamoto Yorimitsu and another man at a Go gameboard as a demon crashes through the roof.	- Title and other descriptive information compiled by Nichibunken-sponsored Edo print specialists in 2005-2006. - Format: vertical Oban Nishikie diptych. - Diptych matted in 2 sections: left (616a), right (616b). - Forms part of: Japanese prints and drawings (Library of Congress). - Minamoto, Yorimitsu,--948?-1021 - Go (Game) - Heroes--Japan--1800-1810 - Supernatural beings--Japan--1800-1810 Diptychs--Japanese--1800-1810. Ukiyo-e--Japanese--1800-1810. Woodcuts--Japanese--Color--1800-1810. Diptychs--Japanese--1800-1810 Ukiyo-e--Japanese--1800-1810 Woodcuts--Japanese--Color--1800-1810 1 print (2 sheets) : woodcut, color.	https://www.loc.gov/item/2009615609/	https://tile.loc.gov/storage-services/service/pnp/jpd/00600/00641r.jpg
